tag_id,book_id,goodreads_book_id,count
13564,1077,21326,109
13564,766,23754,158
13564,1315,25179,128
13564,753,29800,107
13564,1370,38990,143
13564,191,472331,169
13564,1464,991197,104
13564,1029,15704307,198
13564,2244,17131869,136
13564,2743,19351043,110
13564,2767,19358975,119
13564,3436,20898019,117
13564,5333,22554204,105
13564,3191,23093367,106
13568,365,5805,269
13568,828,9516,229
13568,2451,9517,115
13568,1380,15195,197
13568,490,15196,214
13568,1265,15197,124
13568,2514,15719,105
13568,4874,21325,102
13568,1077,21326,253
13568,5993,21329,103
13568,7660,21330,100
13568,766,23754,302
13568,1895,25099,178
13568,1572,25100,167
13568,2353,25101,154
13568,2937,25102,127
13568,3082,25105,111
13568,1315,25179,264
13568,753,29800,220
13568,2110,29801,130
13568,3932,29802,107
13568,2766,38333,124
13568,1370,38990,249
13568,568,59960,187
13568,532,59980,178
13568,2129,62953,168
13568,3395,71252,105
13568,1886,95431,110
13568,735,96358,236
13568,1623,106069,112
13568,2540,118944,125
13568,3809,138396,103
13568,502,138398,153
13568,1199,156534,196
13568,5398,167010,134
13568,2760,297627,123
13568,3672,332631,115
13568,191,472331,155
13568,4061,744615,104
13568,1464,991197,196
13568,2300,3217221,174
13568,5113,6120349,102
13568,4213,6839093,121
13568,2805,9615347,172
13568,3849,10138607,102
13568,1029,15704307,481
13568,3825,16002136,127
13568,2244,17131869,293
13568,721,17571564,122
13568,4097,18465566,124
13568,4184,18630542,118
13568,3368,18659623,185
13568,2743,19351043,260
13568,2767,19358975,278
13568,6419,19536001,152
13568,6077,20299683,171
13568,3436,20898019,254
13568,5333,22554204,167
13568,6468,23017947,124
13568,5484,23093359,174
13568,3191,23093367,256
13568,4522,25451555,216
13568,7550,25855506,136
13568,8020,28204534,168
13568,6527,28862528,145
13597,191,472331,129
13619,131,4395,125
13643,341,1371,196
13643,79,1381,239
13643,1458,3388,149
13643,4475,53639,108
13646,3404,1362,109
13646,341,1371,370
13646,79,1381,438
13646,4149,1519,128
13646,2052,1540,132
13646,824,1554,192
13646,1521,7728,195
13646,1120,21348,107
13646,151,28186,129
13646,41,28187,167
13646,772,30289,153
13646,4475,53639,109
13646,214,561456,116
13646,2763,752900,129
13646,159,2120932,111
13646,175,4502507,109
13654,79,1381,114
13656,341,1371,111
13656,79,1381,162
13656,151,28186,661
13656,41,28187,871
13656,214,561456,623
13656,159,2120932,618
13656,2420,3992598,153
13656,175,4502507,611
13656,163,7736182,219
13656,6666,7849034,163
13656,5262,9397967,138
13656,4158,9413044,152
13656,294,9520360,345
13656,2369,9680718,203
13656,3781,9681214,288
13656,3185,9761771,159
13656,3852,9761778,160
13656,4817,9897164,140
13656,2334,11250317,139
13656,428,12127750,334
13656,684,12127810,301
13656,5489,12637490,181
13656,4449,12959086,111
13656,4408,12995284,213
13656,6462,13605723,124
13656,7160,13605727,104
13656,1027,18705209,248
13656,3526,26252859,106
13681,8422,2967316,100
13693,2028,13521,126
13693,2192,18943,105
13693,122,37442,171
13693,4992,3124249,100
13703,895,7815,191
13703,2781,49221,149
13703,149,4374400,146
13703,1767,6604794,102
13703,987,8621462,168
13703,22,12232938,118
13703,190,12262741,142
13711,917,944073,102
13720,1301,1110,226
13720,1986,5345,171
13720,1388,5346,215
13720,3273,5347,138
13720,596,5349,277
13720,963,5350,232
13720,1037,5351,233
13720,1733,5352,233
13720,1245,5354,249
13720,833,5355,249
13720,1407,5356,239
13720,2573,5357,131
13720,123,5358,285
13720,227,5359,300
13720,1573,5360,113
13720,343,24192,282
13720,281,32499,277
13720,86,32542,305
13720,2815,1205297,144
13720,2607,1248179,193
13720,1902,3613997,194
13720,2212,7933437,173
13720,2057,11600163,175
13720,3300,13154952,101
13720,1543,13573236,170
13720,1092,17288661,153
13720,1596,20707959,130
13723,86,32542,101
13771,195,2728527,108
13787,2762,3819326,162
13787,4479,6582637,147
13787,6950,7307503,133
13792,3,41865,242
13792,49,49041,158
13792,52,428263,157
13792,56,1162543,149
13792,34,10818853,177
13792,99,11857408,136
13792,96,13536860,126
13794,108,9416,122
13794,137,10964,107
13794,3,41865,395
13794,49,49041,326
13794,527,110494,138
13794,624,140075,112
13794,558,140077,142
13794,652,140079,118
13794,563,140082,139
13794,631,170210,113
13794,75,227443,114
13794,197,301082,182
13794,52,428263,311
13794,724,2233407,108
13794,748,5161066,106
13794,34,10818853,225
13794,96,13536860,155
13825,298,2493,121
13825,547,8909,112
13856,1672,10235,117
13873,7850,363973,138
13881,5575,60229,244
13881,9739,94798,205
13881,8177,615921,220
13881,8490,797094,215
13881,2283,7778981,149
13881,4573,9666812,109
13881,9500,13056511,102
13922,2465,56627,139
13922,6384,96884,113
13922,973,6398634,204
13974,5758,43924,301
13974,5781,43926,297
13974,5121,43927,297
13974,3906,43928,319
13974,8608,43929,240
13974,3277,43930,314
13974,2055,43931,359
13974,6174,43932,280
13974,1138,43933,372
13974,4636,85418,311
13974,7053,272607,252
13974,8431,372384,236
13974,7158,372385,241
13974,7348,382680,233
13974,3394,2177236,343
13974,5770,3675828,279
13974,2849,6681454,351
13974,3355,8437667,288
13974,6660,9838800,186
13974,3161,11737271,272
13974,2048,15811568,306
13974,3155,18114060,215
13974,2401,22571540,212
13974,2723,26109394,164
13974,5459,29430007,106
13992,4,2657,265
13992,533,24817626,114
14010,2574,24244,150
14010,3366,32501,142
14010,3965,32502,144
14010,3982,32505,126
14010,902,32508,175
14010,3198,49350,149
14010,2497,49353,144
14010,2751,58962,145
14010,3870,76867,131
14010,4025,84777,134
14010,4590,84785,124
14010,3280,126507,128
14010,3705,409918,124
14010,2639,2761626,108
14010,4358,6413193,140
14010,2596,7936809,109
14010,2893,11082037,134
14010,3467,13495034,105
14017,27,1,7169
14017,21,2,734
14017,2,3,8559
14017,18,5,7607
14017,24,6,7472
14017,9048,2002,188
14017,23,15881,7672
14017,469,41899,1618
14017,1286,111450,1435
14017,25,136251,7194
14017,7018,483445,248
14017,4161,2548866,255
14017,8369,3130430,248
14017,399,3950967,2080
14017,2001,7952502,186
14017,8932,8281069,149
14017,3736,10785687,283
14017,279,29056083,1554
14017,4641,30065028,363
14017,7443,31538614,236
14017,6428,31538635,157
14017,7523,31538647,235
14024,27,1,450
14024,21,2,443
14024,2,3,541
14024,18,5,483
14024,24,6,467
14024,23,15881,489
14024,25,136251,450
14034,430,4929,363
14034,3540,9555,123
14034,1270,9557,221
14034,1205,10374,190
14034,520,11275,265
14034,380,11297,343
14034,1703,17799,211
14034,1915,17800,192
14034,1282,17803,233
14034,1613,2195464,135
14034,649,10357575,202
14034,1082,19288239,169
14046,388,50,128
14064,21,2,230
14064,19,34,119
14064,26,968,115
14064,63,6185,138
14064,110,10572,108
14064,39,13496,168
14064,97,17245,103
14064,151,28186,112
14064,246,30183,101
14064,3,41865,214
14064,49,49041,177
14064,11,77203,103
14064,74,99561,138
14064,53,113436,130
14064,52,428263,175
14064,214,561456,101
14064,56,1162543,173
14064,147,1217100,115
14064,153,1582996,177
14064,73,1656001,140
14064,159,2120932,100
14064,16,2429135,132
14064,134,3777732,167
14064,149,4374400,113
14064,175,4502507,111
14064,31,4667024,113
14064,91,6186357,135
14064,182,6304335,108
14064,202,6339664,118
14064,88,6442769,143
14064,224,6487308,109
14064,309,6752378,140
14064,183,7171637,138
14064,166,7735333,117
14064,30,8442457,115
14064,319,8755776,117
14064,536,17878931,109
14106,1216,3273,234
14106,1581,12658,121
14106,6047,4618728,109
14106,9514,8857310,123
14134,398,1097,416
14134,550,3109,705
14134,1269,16213,115
14134,9379,34451,138
14134,881,63697,109
14134,9934,117835,204
14134,8823,131830,169
14134,2163,174703,119
14134,1060,315425,728
14134,333,2153405,109
14134,8463,3698601,107
14134,677,6289283,334
14134,208,6493208,227
14134,2290,6604712,166
14134,3287,7015635,400
14134,4762,7148931,135
14134,1851,7170627,295
14134,8977,8570787,181
14134,6609,8727466,143
14134,3815,11505008,523
14134,5453,13193855,288
14134,4545,13202092,118
14134,874,13547180,139
14134,3545,13615414,122
14134,4843,15797397,375
14134,6599,17333302,367
14134,1577,20696006,338
14134,9969,23013953,258
14134,852,25899336,164
14187,112,15507958,112
14196,299,7933292,133
14209,371,350,101
14218,1668,23437156,103
14251,130,2165,233
14251,264,3876,261
14251,1031,4631,193
14251,401,10799,230
14251,395,46170,206
14281,5858,16297,104
14281,672,16304,165
14281,4240,16305,100
14281,6211,16316,102
14281,2235,16322,127
14281,1410,16328,134
14281,7006,16335,101
14281,671,16343,156
14281,5665,16360,102
14281,5861,16363,106
14281,6212,16424,102
14281,1741,131359,122
14281,6314,639787,113
14308,294,9520360,365
14308,428,12127750,335
14308,684,12127810,307
14308,1027,18705209,225
14323,1140,5287473,198
14323,1799,8428064,174
14323,2987,11454587,149
14361,189,33,324
14361,19,34,974
14361,7,5907,1121
14361,817,6294,158
14361,611,7332,358
14361,722,9539,228
14361,110,10572,778
14361,39,13496,1127
14361,165,13497,630
14361,593,13642,275
14361,1629,13662,122
14361,1591,13667,113
14361,1593,13812,139
14361,2802,13829,114
14361,2608,13830,160
14361,1480,13831,248
14361,1857,13835,172
14361,2623,13836,144
14361,1863,13837,152
14361,1278,13888,150
14361,1119,13890,188
14361,1362,13891,173
14361,949,13895,207
14361,155,15241,685
14361,1801,15575,151
14361,377,16793,160
14361,480,18122,129
14361,161,18512,672
14361,263,24337,102
14361,3244,24431,108
14361,2125,24780,114
14361,2119,28249,222
14361,3295,28250,144
14361,3117,28251,139
14361,1322,29127,106
14361,2631,29394,143
14361,1479,29396,243
14361,429,34497,158
14361,528,34897,262
14361,1023,35231,202
14361,481,43889,284
14361,1536,43892,110
14361,1693,44659,167
14361,1463,44687,103
14361,1418,44688,120
14361,2669,45100,132
14361,598,45107,406
14361,2382,45109,111
14361,1246,45112,189
14361,345,45978,217
14361,2850,46202,224
14361,1350,47624,175
14361,5287,47956,110
14361,1880,50027,124
14361,1528,55399,244
14361,2825,55401,103
14361,1335,60510,389
14361,5429,61886,102
14361,1128,61975,118
14361,135,62291,673
14361,332,65605,178
14361,602,65641,157
14361,389,68428,758
14361,565,68429,470
14361,1018,68487,218
14361,1964,68488,141
14361,542,84119,165
14361,641,84369,148
14361,2385,91981,143
14361,37,100915,300
14361,3578,104089,136
14361,1525,113435,156
14361,53,113436,653
14361,62,119322,218
14361,368,119324,142
14361,347,121749,167
14361,746,127455,326
14361,2518,133664,156
14361,292,140225,166
14361,1249,140974,172
14361,5414,147843,139
14361,1869,150739,102
14361,2262,153008,147
14361,3497,153784,107
14361,192,186074,782
14361,330,228665,474
14361,510,233649,286
14361,1071,234184,141
14361,1396,259836,142
14361,1259,334643,159
14361,2493,346087,143
14361,6396,393146,100
14361,620,402045,120
14361,2954,407813,123
14361,3444,448873,190
14361,747,518848,332
14361,2198,587582,123
14361,2309,597790,143
14361,1931,645023,111
14361,1254,887877,147
14361,917,944073,208
14361,2258,1128434,127
14361,960,1166599,151
14361,307,1215032,427
14361,1665,1268479,221
14361,3702,1966969,168
14361,447,2248573,366
14361,603,2767793,398
14361,2006,2890090,121
14361,2984,2986865,225
14361,859,3227063,206
14361,355,3236307,590
14361,1356,3428935,197
14361,1412,3754016,113
14361,4581,4932435,290
14361,933,6137154,331
14361,2764,6342491,338
14361,4200,6437061,224
14361,1731,6736971,101
14361,1546,7165300,198
14361,562,7235533,435
14361,648,7664041,295
14361,1374,7743175,148
14361,3563,7801229,201
14361,393,7896527,770
14361,4644,7992995,137
14361,4599,8069828,180
14361,988,8253920,146
14361,3677,9409469,189
14361,1997,9565548,101
14361,1674,9579634,172
14361,9876,10165727,138
14361,1000,10194157,532
14361,5156,10445208,193
14361,188,10664113,542
14361,2871,10790290,122
14361,1200,10803121,175
14361,4193,10816908,154
14361,7957,12027429,108
14361,2463,12432220,134
14361,1766,12680907,268
14361,4500,12954620,368
14361,1905,13569581,169
14361,2978,13578175,126
14361,1743,14061955,392
14361,2587,14061957,222
14361,3245,15839984,123
14361,7642,16000044,172
14361,2792,16065004,106
14361,2533,16069030,274
14361,842,16096824,492
14361,2941,16429619,215
14361,862,17332218,262
14361,4306,17399160,294
14361,536,17878931,100
14361,4472,17910124,122
14361,8827,17926775,145
14361,1264,18006496,454
14361,2629,18243700,274
14361,3532,18666047,147
14361,2390,18712886,198
14361,2626,18798983,151
14361,2404,19549841,328
14361,4299,20443207,179
14361,6423,20443235,145
14361,1472,20560137,344
14361,1022,20613470,520
14361,1965,20821111,160
14361,8381,21414439,221
14361,1511,21535271,126
14361,5793,21569527,102
14361,2116,22055262,146
14361,3241,22299763,212
14361,1728,22544764,303
14361,1737,23174274,112
14361,7773,23207027,117
14361,1668,23437156,373
14361,7373,23766634,262
14361,4255,25558608,131
14361,2167,28260587,313
14370,32,890,644
14370,341,1371,101
14370,79,1381,385
14370,125,1420,601
14370,824,1554,199
14370,87,1617,359
14370,248,1622,211
14370,10,1885,347
14370,83,1953,265
14370,130,2165,213
14370,160,2623,261
14370,4,2657,923
14370,646,2696,179
14370,58,2956,499
14370,36,3636,160
14370,264,3876,103
14370,45,4214,108
14370,48,4381,388
14370,131,4395,326
14370,5,4671,1075
14370,301,4900,287
14370,65,4981,181
14370,8,5107,796
14370,55,5129,384
14370,595,5148,273
14370,1566,5246,138
14370,95,5297,125
14370,730,5308,126
14370,13,5470,526
14370,354,6149,126
14370,63,6185,253
14370,177,7144,208
14370,14,7613,570
14370,28,7624,742
14370,1521,7728,161
14370,118,7763,141
14370,154,8852,537
14370,43,10210,284
14370,401,10799,102
14370,456,12220,133
14370,138,12296,631
14370,715,12898,262
14370,714,12938,112
14370,353,12996,197
14370,770,13006,246
14370,736,16981,123
14370,387,17250,447
14370,29,18135,872
14370,271,18373,138
14370,71,18490,369
14370,576,19380,117
14370,369,22232,125
14370,68,22628,430
14370,116,24583,115
14370,468,37415,253
14370,410,37781,235
14370,1580,37793,114
14370,3,41865,377
14370,773,47021,100
14370,15,48855,225
14370,49,49041,261
14370,162,49552,235
14370,275,49750,108
14370,541,51737,106
14370,443,51738,141
14370,180,52036,152
14370,531,52357,223
14370,782,58345,180
14370,11,77203,157
14370,427,92303,118
14370,1186,92517,148
14370,74,99561,308
14370,523,133518,187
14370,1255,139253,124
14370,80,157993,133
14370,113,168668,137
14370,90,231804,227
14370,129,332613,163
14370,357,355697,182
14370,70,375802,112
14370,52,428263,255
14370,234,439288,375
14370,120,452306,109
14370,213,485894,190
14370,591,693208,147
14370,56,1162543,180
14370,147,1217100,376
14370,831,1295102,121
14370,517,4268157,291
14370,149,4374400,164
14370,1244,5152478,102
14370,254,6068551,106
14370,182,6304335,122
14370,202,6339664,174
14370,88,6442769,299
14370,435,6482837,183
14370,382,6567017,155
14370,830,6931356,284
14370,363,6936382,240
14370,1906,7137775,132
14370,2435,9888775,142
14370,1004,9961796,110
14370,1285,10194514,233
14370,1753,11561469,137
14370,22,12232938,111
14370,1080,12294652,102
14370,750,12578077,163
14370,1375,12700353,100
14370,1169,13047090,120
14370,644,13372690,198
14370,5153,13561164,130
14370,2801,13628209,145
14370,539,15717943,178
14370,164,15745753,346
14370,827,15749186,147
14370,3004,15757434,144
14370,4185,16134551,203
14370,7705,17191012,127
14370,8991,18110808,112
14370,921,18460392,113
14370,4165,18660447,100
14370,3345,19547856,125
14370,2185,20803953,293
14370,5450,20803962,101
14370,5736,22522202,110
14370,3855,28678119,175
14370,8145,29104680,123
14370,5131,29519514,128
14379,29,18135,108
14394,137,10964,158
14394,3887,107770,145
14394,6210,107776,117
14394,3153,107779,156
14394,7346,112751,231
14394,5324,112752,257
14394,4210,112754,303
14394,5323,112755,262
14394,5912,112756,243
14394,2591,743599,307
14394,6970,815150,254
14394,8288,9962040,233
14394,9031,10378106,189
14394,9845,13360101,204
14397,137,10964,134
14397,3887,107770,137
14397,6210,107776,102
14397,3153,107779,131
14397,7346,112751,157
14397,5324,112752,156
14397,4210,112754,191
14397,5323,112755,172
14397,2591,743599,227
14397,6970,815150,156
14397,8288,9962040,186
14397,9031,10378106,145
14397,9845,13360101,154
14405,316,9791,251
14405,190,12262741,272
14408,3748,15704001,126
14408,942,15858248,167
14408,1658,18297707,132
14423,2336,99944,149
14435,480,18122,217
14435,62,119322,246
14435,368,119324,231
14461,142,5043,117
14467,374,21,150
14467,293,295,256
14467,94,320,153
14467,397,343,474
14467,498,656,380
14467,1142,816,189
14467,5306,822,145
14467,3314,823,219
14467,4268,880,247
14467,32,890,460
14467,33,930,1748
14467,9,960,240
14467,26,968,379
14467,687,1067,334
14467,273,1103,600
14467,258,1232,641
14467,496,1295,125
14467,4731,1305,149
14467,341,1371,274
14467,79,1381,368
14467,125,1420,226
14467,87,1617,1088
14467,1487,1848,191
14467,375,1852,126
14467,10,1885,1788
14467,42,1934,877
14467,83,1953,660
14467,230,2156,651
14467,560,2175,149
14467,115,2187,191
14467,870,2199,162
14467,366,2203,252
14467,160,2623,351
14467,4,2657,1362
14467,646,2696,147
14467,663,2767,165
14467,148,2865,960
14467,6299,2872,163
14467,4842,2873,160
14467,478,2932,120
14467,58,2956,518
14467,93,2998,358
14467,540,3008,228
14467,829,3087,127
14467,1216,3273,274
14467,514,3590,128
14467,586,3682,952
14467,597,3836,121
14467,264,3876,104
14467,4885,3974,148
14467,516,3985,270
14467,472,4069,127
14467,131,4395,437
14467,225,4406,204
14467,5,4671,907
14467,3920,4692,174
14467,3570,4820,101
14467,301,4900,224
14467,65,4981,313
14467,142,5043,1485
14467,5705,5062,101
14467,642,5064,652
14467,95,5297,255
14467,204,5326,245
14467,463,5364,1362
14467,7357,5368,141
14467,1073,5797,119
14467,5392,5872,140
14467,1064,5890,120
14467,354,6149,331
14467,63,6185,668
14467,1758,6259,215
14467,1605,6440,249
14467,212,6867,692
14467,272,6952,127
14467,171,6969,654
14467,103,7126,647
14467,177,7144,138
14467,413,7190,510
14467,100,7244,365
14467,6627,7432,115
14467,9585,7433,101
14467,14,7613,216
14467,575,7669,175
14467,3797,7673,156
14467,118,7763,227
14467,133,8127,557
14467,2324,8248,253
14467,1956,8253,260
14467,2556,8282,264
14467,681,8337,168
14467,154,8852,279
14467,618,8921,115
14467,669,9328,179
14467,409,9375,174
14467,828,9516,181
14467,2186,10104,233
14467,4368,10108,151
14467,7138,10115,171
14467,43,10210,1060
14467,3143,10222,139
14467,403,10534,148
14467,110,10572,140
14467,457,10692,650
14467,401,10799,145
14467,453,10920,387
14467,137,10964,2716
14467,864,10967,756
14467,554,10987,1101
14467,712,10988,897
14467,3780,10990,322
14467,198,11486,132
14467,138,12296,603
14467,848,12555,126
14467,3091,12657,104
14467,1581,12658,131
14467,270,12873,328
14467,353,12996,102
14467,770,13006,209
14467,39,13496,249
14467,2524,13529,226
14467,5742,13927,111
14467,3302,13928,212
14467,5179,14069,316
14467,682,14201,617
14467,1055,14836,130
14467,265,14891,296
14467,3070,14975,288
14467,490,15196,394
14467,1265,15197,248
14467,3790,15595,216
14467,2514,15719,121
14467,5777,15888,141
14467,2175,16130,179
14467,700,16181,718
14467,6096,16188,182
14467,925,16527,223
14467,1518,17125,139
14467,1094,17150,155
14467,97,17245,239
14467,387,17250,514
14467,7501,17768,170
14467,1514,17780,163
14467,29,18135,448
14467,361,18254,214
14467,3406,18402,139
14467,66,18405,1248
14467,71,18490,228
14467,1792,18749,197
14467,2798,18765,292
14467,47,19063,3304
14467,961,19089,120
14467,89,21787,141
14467,217,21996,258
14467,4188,24137,312
14467,109,24280,589
14467,7714,24408,108
14467,3007,24472,151
14467,116,24583,272
14467,3489,24983,294
14467,2068,25346,196
14467,1757,27252,272
14467,2724,27323,114
14467,1171,28078,313
14467,479,28862,157
14467,2471,28876,493
14467,743,28881,150
14467,820,28921,302
14467,778,30597,202
14467,1393,30933,113
14467,1957,31122,225
14467,1477,31242,101
14467,6665,31335,129
14467,1088,31463,111
14467,559,32261,187
14467,1051,33512,215
14467,4898,33609,277
14467,1526,35220,173
14467,3782,36086,111
14467,1691,36529,149
14467,3773,37034,121
14467,468,37415,185
14467,57,37435,422
14467,186,37470,1493
14467,410,37781,300
14467,1434,38296,172
14467,2253,39020,121
14467,300,39999,932
14467,982,40024,368
14467,3791,40200,326
14467,417,40440,311
14467,2047,40493,433
14467,1970,41219,205
14467,6931,41502,219
14467,879,41681,141
14467,1313,42389,133
14467,1158,42697,129
14467,2942,42933,141
14467,1367,43545,164
14467,46,43641,291
14467,205,43763,196
14467,9119,43841,147
14467,2107,43944,171
14467,9158,44543,167
14467,2809,44597,146
14467,471,45032,379
14467,2062,45162,537
14467,395,46170,128
14467,2940,46601,122
14467,650,46787,269
14467,241,47281,827
14467,15,48855,1782
14467,1300,49465,165
14467,522,49628,302
14467,451,50398,420
14467,1944,51428,488
14467,180,52036,142
14467,531,52357,149
14467,899,53835,170
14467,706,54479,104
14467,1953,54499,117
14467,3076,56034,101
14467,2145,56373,361
14467,1845,58027,263
14467,782,58345,111
14467,590,58696,132
14467,2555,60931,360
14467,5216,62212,147
14467,135,62291,107
14467,1178,62446,145
14467,4288,64481,164
14467,3531,65497,105
14467,3138,65840,148
14467,3941,68520,222
14467,6681,68521,121
14467,8393,68524,113
14467,4310,68526,217
14467,2413,68527,454
14467,4017,68528,232
14467,9254,68530,119
14467,5214,68531,174
14467,5589,69392,120
14467,2917,72223,111
14467,4148,72854,250
14467,6587,72929,216
14467,2302,73062,201
14467,4328,73385,237
14467,2965,74389,321
14467,733,77142,164
14467,4118,77160,194
14467,11,77203,698
14467,1210,77390,231
14467,3904,77391,112
14467,1112,77392,200
14467,2821,77394,142
14467,5567,77395,101
14467,8687,77427,147
14467,3109,77430,108
14467,9998,77431,139
14467,6425,77449,224
14467,544,77767,421
14467,2571,77770,245
14467,5341,77773,183
14467,883,78433,162
14467,3818,82192,163
14467,6569,83083,138
14467,4471,83143,243
14467,2507,83144,631
14467,7969,84351,359
14467,4413,86643,360
14467,3439,89716,153
14467,2338,89763,160
14467,3322,89788,282
14467,3206,91357,210
14467,2445,91661,259
14467,6371,91989,232
14467,5182,92160,205
14467,3028,92163,219
14467,427,92303,109
14467,1618,95617,180
14467,4320,95621,105
14467,6505,95693,103
14467,727,101299,309
14467,446,102868,161
14467,6741,105574,679
14467,2854,107301,126
14467,3887,107770,620
14467,6035,107772,375
14467,5886,107774,463
14467,6210,107776,429
14467,6766,107778,467
14467,3153,107779,728
14467,9366,107781,286
14467,9368,107783,375
14467,2343,108077,181
14467,4611,110384,757
14467,5899,110385,124
14467,7301,110386,588
14467,5375,110387,543
14467,9584,110388,431
14467,2238,110391,1052
14467,7442,110393,505
14467,6162,110396,565
14467,767,110737,113
14467,4129,111218,271
14467,4153,111222,101
14467,7346,112751,172
14467,5324,112752,164
14467,4210,112754,293
14467,5323,112755,248
14467,5912,112756,309
14467,4067,113310,101
14467,4926,114162,864
14467,4278,114166,1063
14467,9869,114170,328
14467,740,114345,136
14467,7655,114982,233
14467,5707,116257,117
14467,424,119073,749
14467,6480,119829,198
14467,9357,122756,103
14467,2577,127459,423
14467,67,128029,446
14467,7568,129510,210
14467,6941,129616,343
14467,9132,129618,251
14467,3710,129619,638
14467,7624,129620,351
14467,6023,129621,317
14467,1561,130440,137
14467,7167,133241,415
14467,5138,133486,102
14467,997,136116,385
14467,7380,138683,208
14467,8283,138684,163
14467,4113,138685,329
14467,5297,139254,137
14467,194,153747,123
14467,1114,156538,331
14467,1961,159178,154
14467,3557,161099,126
14467,181,168642,183
14467,113,168668,286
14467,3217,171102,107
14467,2857,188230,402
14467,8627,194618,206
14467,3056,229123,124
14467,90,231804,150
14467,386,233818,336
14467,9022,239239,101
14467,6446,243601,154
14467,7058,251964,165
14467,1501,252499,569
14467,179,252577,208
14467,757,256008,209
14467,587,256566,137
14467,4464,257845,116
14467,9727,261083,104
14467,4497,261331,301
14467,6927,261689,407
14467,9795,267869,397
14467,6582,295649,254
14467,2298,296662,112
14467,1639,310146,326
14467,9812,311196,301
14467,1466,321552,123
14467,6020,330721,622
14467,6076,330947,163
14467,1833,348225,211
14467,8261,348632,100
14467,6029,350684,455
14467,6972,353342,139
14467,357,355697,512
14467,1369,368468,170
14467,762,375013,268
14467,7318,383514,186
14467,4003,387749,104
14467,1121,394535,152
14467,7497,396266,152
14467,620,402045,380
14467,840,402093,126
14467,7736,425377,680
14467,3584,429138,187
14467,4698,433533,119
14467,3444,448873,125
14467,2268,462033,307
14467,651,480204,165
14467,6375,480570,191
14467,4146,481446,298
14467,7247,498835,145
14467,2738,533465,126
14467,5596,538845,114
14467,734,546018,230
14467,5926,550720,192
14467,4256,556136,124
14467,231,556602,671
14467,513,561909,303
14467,8194,671724,116
14467,5572,674220,518
14467,3604,682761,105
14467,1552,682804,291
14467,2949,693016,875
14467,1061,703292,535
14467,2591,743599,520
14467,9386,764073,102
14467,1420,767171,115
14467,6496,767307,113
14467,8897,774060,234
14467,1324,781110,488
14467,4214,785453,131
14467,3742,792161,191
14467,6970,815150,283
14467,4196,816870,206
14467,7439,820480,132
14467,5165,827412,783
14467,3909,861326,789
14467,8988,891593,172
14467,8562,891812,297
14467,7671,896622,227
14467,9073,896623,219
14467,1231,898885,111
14467,7102,961833,151
14467,1464,991197,120
14467,3268,1128178,220
14467,2077,1254951,595
14467,1361,1278752,357
14467,4798,1279686,185
14467,5093,1297150,184
14467,5054,1330324,116
14467,1011,1379961,344
14467,7070,1632833,116
14467,5086,1933181,210
14467,1256,1971304,310
14467,1832,2161733,171
14467,4343,2218252,322
14467,3729,2241558,355
14467,2147,2586771,180
14467,3313,2595138,130
14467,195,2728527,1034
14467,3630,2815590,121
14467,1275,2832909,576
14467,6544,2897258,252
14467,8042,2948832,636
14467,3718,3002300,334
14467,4347,3181953,208
14467,6179,3276012,188
14467,7278,3276637,103
14467,6721,3347892,273
14467,396,3367956,367
14467,2476,3392089,420
14467,2117,3398625,125
14467,613,3407877,405
14467,291,3591262,135
14467,2848,3722183,135
14467,6000,3870943,176
14467,31,4667024,1773
14467,1467,4912857,147
14467,1640,4929705,188
14467,9993,4936457,124
14467,1522,4954833,219
14467,1039,5899779,233
14467,825,5960325,296
14467,764,5971165,824
14467,8125,5981872,836
14467,1745,6050678,361
14467,816,6101138,899
14467,5199,6202556,235
14467,1024,6218281,270
14467,8206,6239873,229
14467,7156,6264710,671
14467,9506,6280379,119
14467,5835,6340471,156
14467,754,6366437,127
14467,1848,6381205,582
14467,201,6411961,158
14467,3416,6428887,150
14467,2085,6433752,111
14467,3686,6457081,224
14467,9003,6457229,123
14467,5433,6489529,161
14467,208,6493208,304
14467,8425,6506307,205
14467,2837,6514074,180
14467,5594,6584134,833
14467,5959,6609764,162
14467,1406,6668467,107
14467,6458,6718608,175
14467,2359,6746018,212
14467,482,6837103,344
14467,5559,6933876,339
14467,4502,7005479,111
14467,9804,7027569,142
14467,802,7108001,361
14467,2543,7141642,245
14467,2510,7148256,482
14467,183,7171637,736
14467,7168,7198269,608
14467,2598,7274337,143
14467,440,7315573,600
14467,6682,7352053,128
14467,6540,7491418,415
14467,1710,7507825,106
14467,3592,7544603,109
14467,5574,7558747,433
14467,6254,7719355,286
14467,2932,7728889,700
14467,1192,7824322,954
14467,4492,7826116,196
14467,8183,7879278,211
14467,5036,8293938,177
14467,7164,8356487,217
14467,9364,8449698,543
14467,4910,8476248,581
14467,4970,8517008,122
14467,5371,8533018,223
14467,4407,8537327,149
14467,144,8664353,671
14467,379,8667848,161
14467,421,8683812,397
14467,7918,8689913,252
14467,5686,8694522,139
14467,1860,8835379,248
14467,4541,9165406,113
14467,9355,9166877,165
14467,6008,9305362,154
14467,185,9361589,665
14467,139,9460487,405
14467,2322,9500416,119
14467,3354,9542439,391
14467,1997,9565548,880
14467,808,9673436,322
14467,2133,9684523,211
14467,5479,9792287,201
14467,1660,9850443,212
